,"Numberrange","TestNumber","Currency","maxdailyminutes","WeeklyRate","DailyRate","MonthlyRate"
,"Cuba LT24","5342681982","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT25","5343140935","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT26","5343400978","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT27","5343579967","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT28","5345295959","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT29","5345574904","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT3","5321298845","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT30","5345617996","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT31","5347331925","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT32","5347526882","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT33","5348512946","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT34","5348668944","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT35","5348773965","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT36","5350225992","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT37","5351214913","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT38","5352017875","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT39","5352162858","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT4","5321353958","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT40","5352205986","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT41","5352302980","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT42","5352448915","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT43","5352501954","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT44","5352636835","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT45","5352725984","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT46","5352849897","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT47","5352981854","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT48","5353098900","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT49","5353178944","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT5","532154893","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT50","5353295976","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT51","5353396844","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT52","535344947","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT53","5353547987","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT54","5353801952","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT55","5353976995","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT56","5354085997","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT57","5354286996","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT58","5354479937","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT59","5354690854","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT6","5321645951","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT60","5354738998","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT61","5354897800","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT62","5354960948","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT63","5355258846","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT64","5355311952","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT65","5355457994","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT66","5355657913","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT67","5355848895","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT68","5355975853","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT69","5356055988","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT7","5322589930","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT70","5356106954","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT71","5356273889","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT72","5356636963","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT73","5358003982","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT74","5358169856","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT75","5358234700","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT76","5358318941","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT77","5358478988","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT78","5358572930","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT79","5358604940","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT8","5322694969","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT80","5358701923","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT81","5359275921","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT82","5359629924","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT83","5359994928","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT84","5372031765","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT85","5372125998","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT86","5372505994","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT87","5372640808","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT88","537600962","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT89","5376445785","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT9","5323391985","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT90","537722910","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT91","5377636864","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT92","537778979","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT93","5378308981","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT94","5378604728","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT95","5378734991","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT96","5378814758","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT97","5379508835","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT98","538149875","USD","3000","0.24000","0.00000","0.27000"
,"Cuba LT99","538876991","USD","3000","0.24000","0.00000","0.27000"
,"Cuba P3","5352833001","EURO","3000","0.19000","0.00000","0.22000"
,"Cuba T1","5354968578","USD","3000","0.24000","0.00000","0.27000"
,"Cuba T2","5354990122","USD","3000","0.24000","0.00000","0.27000"
,"Cuba T3","5378363564","USD","3000","0.24000","0.00000","0.27000"
,"Cuba T4","5372641107","USD","3000","0.24000","0.00000","0.27000"
,"Czech Premium AV1","420910044580","USD","3000","0.19000","0.00000","0.22000"
,"Czech Premium AV2","420910040630","USD","3000","0.19000","0.00000","0.22000"
,"Czech Premium AV3","420910043795","USD","3000","0.19000","0.00000","0.22000"
,"Czech Premium AV4","420910042128","USD","3000","0.19000","0.00000","0.22000"
,"Dem. Rep. Of Congo Mobile AV1","243852180681","USD","3000","0.16000","0.00000","0.18500"
,"Dem. Rep. Of Congo Mobile AV2","243841500534","USD","3000","0.16000","0.00000","0.18500"
,"Diego Garcia AV1","2463804703","USD","3000","0.23000","0.00000","0.25000"
,"Diego Garcia AV2","2464325779","USD","3000","0.23000","0.00000","0.25000"
,"Diego Garcia AV3","246103201","USD","3000","0.23000","0.00000","0.25000"
,"Diego Garcia AV4","246310709","USD","3000","0.23000","0.00000","0.25000"
,"Diego Garcia AV5","2462035605","USD","3000","0.23000","0.00000","0.25000"
,"Diego Garcia AV6","2469560687","USD","3000","0.23000","0.00000","0.25000"
,"Diego Garcia AV7","2469560254","USD","3000","0.23000","0.00000","0.25000"
,"Diego Garcia AV8","2463541448","USD","3000","0.23000","0.00000","0.25000"
,"Diego Garcia AV9","2469829451","USD","3000","0.23000","0.00000","0.25000"
,"Diego Garcia LT1","2469542434965","USD","3000","0.23000","0.00000","0.26000"
,"Diego Garcia P2","2463882320","EURO","3000","0.17000","0.00000","0.19000"
,"Djibouti AV1","25377681628","USD","7000","0.11000","0.00000","0.13000"
,"Djibouti AV2","25377756085","USD","3000","0.11000","0.00000","0.13000"
,"Djibouti AV3","25377774153","USD","3000","0.11000","0.00000","0.13000"
,"Djibouti LT1","25377072844","USD","3000","0.10000","0.00000","0.12000"
,"Dominica AV1","17672458003","USD","5000","0.06000","0.00000","0.06500"
,"Dominica AV10","17675032903","USD","5000","0.06000","0.00000","0.06500"
,"Dominica AV11","17675027833","USD","5000","0.06000","0.00000","0.06500"
,"Dominica AV12","17675189201","USD","5000","0.06000","0.00000","0.06500"
,"Dominica AV13","17676109305","USD","5000","0.06000","0.00000","0.06500"
,"Dominica AV14","17672801102","USD","5000","0.06000","0.00000","0.06500"
,"Dominica AV15","17674209368","USD","3000","0.05000","0.00000","0.06500"
,"Dominica AV16","17674209428","USD","3000","0.05000","0.00000","0.06500"
,"Dominica AV2","17674455600","USD","5000","0.06000","0.00000","0.06500"
,"Dominica AV3","17675025101","USD","3000","0.06000","0.00000","0.06500"
,"Dominica AV4","17672654057","USD","3000","0.06000","0.00000","0.06500"
,"Dominica AV5","17672750274","USD","5000","0.06000","0.00000","0.06500"
,"Dominica AV6","17672255287","USD","3000","0.06000","0.00000","0.06500"
,"Dominica AV7","17672450109","USD","8000","0.06000","0.00000","0.06500"
,"Dominica AV8","17675084608","USD","5000","0.06000","0.00000","0.06500"
,"Dominica AV9","17678479701","USD","5000","0.06000","0.00000","0.06500"
,"Dominica LT1","17672760917","USD","3000","0.07000","0.00000","0.07500"
,"Dominica LT2","176756771949","USD","3000","0.07000","0.00000","0.07500"
,"Dominica LT3","17676151777","USD","3000","0.07000","0.00000","0.07500"
,"Dominican Republic FT1","18098500952","USD","3000","0.02000","0.00000","0.02500"
,"DR Congo AV1","243979598923","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV10","243998884891","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV11","243901501865","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV12","243999953463","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV13","243810576377","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV14","243971577598","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV15","243999920242","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV16","243992650730","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV17","243900483958","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV18","243970361938","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV19","243978688855","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV2","243971723508","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV20","243902433873","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV21","243902433576","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV25","243991111457","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV26","243821813701","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV3","243811565399","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV4","243991286890","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV5","243905385946","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV6","243900017496","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV7","243906245786","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV8","243976398737","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo AV9","243901439798","USD","3000","0.16000","0.00000","0.18500"
,"DR Congo LT1","243816502959","USD","3000","0.14000","0.00000","0.16000"
,"DR Congo LT2","243828771930","USD","3000","0.14000","0.00000","0.16000"
,"DR Congo LT3","243840071655","USD","3000","0.14000","0.00000","0.16000"
,"DR Congo LT4","243855756850","USD","3000","0.14000","0.00000","0.16000"
,"DR Congo LT5","243894762866","USD","3000","0.14000","0.00000","0.16000"
,"DR Congo LT6","243903560930","USD","3000","0.14000","0.00000","0.16000"
,"DR Congo LT7","243975045980","USD","3000","0.14000","0.00000","0.16000"
,"DR Congo LT8","243985735977","USD","3000","0.14000","0.00000","0.16000"
,"DR Congo LT9","243998713955","USD","3000","0.14000","0.00000","0.16000"
,"Dr of Congo CT1","243995925926","USD","3000","0.12000","0.00000","0.15000"
,"Dr of Congo CT2","243979598227","USD","3000","0.12000","0.00000","0.15000"
,"DRC Congo ST1","24339647200","USD","3000","0.19000","0.00000","0.22000"
,"East Timor AV3","6709091400","USD","3000","0.18000","0.00000","0.20000"
,"East Timor AV4","6709082800","USD","3000","0.18000","0.00000","0.20000"
,"East Timor AV5","6709064400","USD","3000","0.18000","0.00000","0.20000"
,"East Timor AV6","6709071400","USD","3000","0.18000","0.00000","0.20000"
,"East Timor CT1","67077802770","USD","3000","0.24000","0.00000","0.28000"
,"East Timor CT2","67077802760","USD","3000","0.24000","0.00000","0.28000"
,"East Timor CT3","67076477096","USD","3000","0.24000","0.00000","0.28000"
,"East Timor CT4","67075125404","USD","3000","0.24000","0.00000","0.28000"
,"East Timor LT1","67075544959","USD","3000","0.12000","0.00000","0.14000"
,"East Timor LT2","67076768849","USD","3000","0.12000","0.00000","0.14000"
,"East Timor LT3","6708922995","USD","3000","0.12000","0.00000","0.14000"
,"Ecuador AV1","593914610502","USD","3000","0.06000","0.00000","0.06500"
,"Ecuador AV2","593995029087","USD","3000","0.06000","0.00000","0.06500"
,"Ecuador AV3","593995029482","USD","3000","0.06000","0.00000","0.06500"
,"Ecuador AV4","593999572709","USD","5000","0.06000","0.00000","0.06500"
,"Ecuador AV5","593991296809","USD","8000","0.06000","0.00000","0.06500"
,"Ecuador AV6","593995029289","USD","5000","0.06000","0.00000","0.06500"
,"Ecuador AV7","593987810802","USD","5000","0.06000","0.00000","0.06500"
,"Ecuador AV8","593989572644","USD","3000","0.06000","0.00000","0.06500"
,"Ecuador CT1","593959255190","USD","3000","0.06000","0.00000","0.06500"
,"Ecuador CT2","593959495200","USD","3000","0.06000","0.00000","0.06500"
,"Ecuador LT1","593939489990","USD","3000","0.07000","0.00000","0.09000"
,"Ecuador LT2","593949654988","USD","3000","0.07000","0.00000","0.09000"
,"Ecuador LT3","593959236918","USD","3000","0.07000","0.00000","0.09000"
,"Ecuador LT4","593969708999","USD","3000","0.07000","0.00000","0.09000"
,"Ecuador LT5","593979083977","USD","3000","0.07000","0.00000","0.09000"
,"Ecuador LT6","593988527934","USD","3000","0.07000","0.00000","0.09000"
,"Ecuador LT7","593991232915","USD","3000","0.07000","0.00000","0.09000"
,"El Salvador AV1","50370793405","USD","8000","0.03500","0.00000","0.04500"
,"El Salvador AV10","50377380297","USD","5000","0.03500","0.00000","0.04500"
,"El Salvador AV11","50372251295","USD","5000","0.03500","0.00000","0.04500"
,"El Salvador AV12","50370719270","USD","5000","0.03500","0.00000","0.04500"
,"El Salvador AV13","50370701276","USD","5000","0.03500","0.00000","0.04500"
,"El Salvador AV2","50370701086","USD","3000","0.03500","0.00000","0.04500"
,"El Salvador AV3","50377380474","USD","3000","0.03500","0.00000","0.04500"
,"El Salvador AV4","50377722109","USD","3000","0.03500","0.00000","0.04500"
,"El Salvador AV5","50379455070","USD","3000","0.03500","0.00000","0.04500"
,"El Salvador AV6","50373997070","USD","3000","0.03500","0.00000","0.04500"
,"El Salvador AV7","50371283088","USD","3000","0.03500","0.00000","0.04500"
,"El Salvador AV8","50372773090","USD","5000","0.03500","0.00000","0.04500"
,"El Salvador AV9","50370736292","USD","5000","0.03500","0.00000","0.04500"
,"El Salvador LT1","50370956881","USD","3000","0.05000","0.00000","0.06000"
,"El Salvador LT2","50372601938","USD","3000","0.05000","0.00000","0.06000"
,"El Salvador LT3","50373711835","USD","3000","0.05000","0.00000","0.06000"
,"El Salvador LT4","50377135912","USD","3000","0.05000","0.00000","0.06000"
,"El Salvador LT5","50378638705","USD","3000","0.05000","0.00000","0.06000"
,"El Salvador LT6","50379470963","USD","3000","0.05000","0.00000","0.06000"
,"Eq Guinea AV1","240668005450","USD","3000","0.13000","0.00000","0.15500"
,"Eq Guinea T1","240555544287","USD","100000","0.19000","0.00000","0.21000"
,"Eq Guinea T1","240555543201","USD","100000","0.19000","0.00000","0.21000"
,"Eq Guinea T2","24036597117","USD","3000","0.19000","0.00000","0.21000"
,"Eq Guinea T3","2409472526","USD","3000","0.19000","0.00000","0.21000"
,"Eq Guinea T4","240222266929","USD","10000","0.19000","0.00000","0.21000"
,"Equatorial Guinea AV1","240555572201","USD","3000","0.12000","0.00000","0.15000"
,"Equatorial Guinea AV2","240668005510","USD","3000","0.12000","0.00000","0.15000"
,"Equatorial Guinea CT12","240222648701","USD","3000","0.14000","0.00000","0.17000"
,"Equatorial Guinea CT14","240222200231","USD","3000","0.14000","0.00000","0.17000"
,"Equatorial Guinea CT15","240222237800","USD","3000","0.14000","0.00000","0.17000"
,"Equatorial Guinea CT16","240222292121","USD","5000","0.14000","0.00000","0.17000"
,"Equatorial Guinea CT17","240222604541","USD","3000","0.14000","0.00000","0.17000"
,"Equatorial Guinea CT18","240222651361","USD","3000","0.14000","0.00000","0.17000"
,"Equatorial Guinea CT21","240222701477","USD","3000","0.14000","0.00000","0.17000"
,"Equatorial Guinea CT27","240222777744","USD","3000","0.14000","0.00000","0.17000"
,"Equatorial Guinea CT3","240668242581","USD","3000","0.14000","0.00000","0.17000"
,"Equatorial Guinea CT31","240222700853","USD","3000","0.14000","0.00000","0.17000"
,"Equatorial Guinea CT32","240922725469","USD","3000","0.14000","0.00000","0.17000"
,"Equatorial Guinea CT33","240922720034","USD","3000","0.14000","0.00000","0.17000"
,"Equatorial Guinea CT37","240907177443","USD","3000","0.14000","0.00000","0.17000"
,"Equatorial Guinea CT39","240905006621","USD","10000","0.14000","0.00000","0.17000"
,"Equatorial Guinea CT41","240222717476","USD","3000","0.14000","0.00000","0.17000"
,"Equatorial Guinea CT6","240668295461","USD","3000","0.14000","0.00000","0.17000"
,"Equatorial Guinea LT1","240206799991","USD","3000","0.16000","0.00000","0.18500"
,"Equatorial Guinea LT2","2402951992","USD","3000","0.16000","0.00000","0.18500"
,"Equatorial Guinea LT3","24038893764","USD","3000","0.16000","0.00000","0.18500"
,"Equatorial Guinea LT4","240555977855","USD","3000","0.16000","0.00000","0.18500"
,"Equatorial Guinea LT5","240666326982","USD","3000","0.16000","0.00000","0.18500"
,"Equatorial Guinea LT6","240967541642","USD","3000","0.16000","0.00000","0.18500"
,"Equatorial Guinea T1","240555447497","USD","20000","0.19000","0.00000","0.21000"
,"Equatorial Guinea T10","240222908736","USD","100000","0.19000","0.00000","0.21000"
,"Equatorial Guinea T11","240923683901","USD","3000","0.19000","0.00000","0.21000"
,"Equatorial Guinea T12","240964735927","USD","3000","0.19000","0.00000","0.21000"
,"Equatorial Guinea T13","240991340532","USD","3000","0.19000","0.00000","0.21000"
,"Equatorial Guinea T14","240991413481","USD","3000","0.19000","0.00000","0.21000"
,"Equatorial Guinea T15","240991446684","USD","5000","0.19000","0.00000","0.21000"
