,"Range Name","Did","Buying Rate","Selling Rate","Currency","Test Number","Minimum Call Duration","perclilimit","Max Daily Minutes","IVR","Routing"
,"Lithuania P15","37066302303","0.23000","0.17000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P14","37066301270","0.23000","0.17000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P13","37066643172","0.17000","0.12000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P12","37066642010","0.17000","0.12000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P11","37066641166","0.17000","0.12000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P10","37066640200","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P9","37066639196","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P9","37066639194","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P9","37066639193","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P9","37066639192","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P9","37066639191","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P9","37066639188","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P9","37066639187","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P9","37066639170","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P9","37066639169","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P9","37066639166","0.17000","0.12000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P8","37066638441","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P8","37066638329","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P8","37066638328","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P8","37066638326","0.17000","0.12000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P7","37066638169","0.17000","0.12000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5372641041","0.30000","0.22000","USD","0","","0","100000","1#-Segment.wav",""
,"Lithuania P6","37066637190","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P6","37066637167","0.17000","0.12000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P5","","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P5","37066636440","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P5","37066636431","0.17000","0.12000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P4","37066636178","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P4","37066636166","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P3","37066635189","0.17000","0.12000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P1","37066633842","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Lithuania P1","37066633863","0.17000","0.12000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Latvia P9","37178778046","0.25000","0.17000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Latvia P9","37178773125","0.25000","0.17000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Latvia P9","37178770058","0.25000","0.17000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Latvia P9","37178770050","0.25000","0.17000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Latvia P8","37181100049","0.25000","0.17000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Latvia P6","37124150207","0.21500","0.15000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Latvia P5","37124080084","0.23000","0.17000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Latvia P5","37120970075","0.23000","0.17000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Latvia P5","37120950104","0.23000","0.17000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Latvia P5","37120950100","0.23000","0.17000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Latvia P4","37178727303","0.24000","0.17000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Latvia P4","37178724308","0.24000","0.17000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Latvia P4","37178720334","0.24000","0.17000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Latvia P4","37178720302","0.24000","0.17000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Latvia P3","37169000074","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Latvia P3","37169000051","0.17000","0.12000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Latvia P2","37166282124","0.17000","0.12000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Jamaica AT","18763010860","0.09000","0.07000","USD","0","","10","30000","1#-Segment.wav",""
,"Latvia P1","37164444041","0.07000","0.05000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P30","37270270237","0.21000","0.15000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P25","37240550541","0.21000","0.15000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P25","37240550381","0.21000","0.15000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P22","37240000526","0.21000","0.15000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P20","37240888154","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P20","37240888153","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P20","37240888152","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P20","37240888148","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P20","37240888147","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P20","37240888146","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P20","37240888145","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P20","37240888144","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P20","37240888143","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P20","37240888142","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P20","37240888141","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P20","37240888140","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P20","37240888138","0.22500","0.16000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P19","37240224116","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P19","37240224109","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P19","37240224101","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P19","37240224024","0.22500","0.16000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P18","37240144263","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P18","37240144255","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P18","37240144254","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P18","37240144249","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P18","37240144248","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P18","37240144247","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P18","37240144246","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P18","37240144245","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P18","37240144139","0.22500","0.16000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P18","37240144119","0.22500","0.16000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P17","37254111277","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P17","37254111262","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P17","37254111258","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P17","37254111257","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P17","37254111254","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P17","37254111253","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P17","37254111250","0.14000","0.10000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P16","37253683241","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P16","37253683227","0.14000","0.10000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P15","37253349294","0.14000","0.10000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P15","37253349272","0.14000","0.10000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P15","37253349260","0.14000","0.10000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P15","37253349237","0.14000","0.10000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P15","37253349225","0.14000","0.10000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P15","37253349223","0.14000","0.10000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P15","37253349215","0.14000","0.10000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P15","37253349214","0.14000","0.10000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P15","37253349210","0.14000","0.10000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P15","37253349209","0.14000","0.10000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P15","37253349204","0.14000","0.10000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P15","37253349082","0.14000","0.10000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P13","37253141847","0.14000","0.10000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P13","37253141630","0.14000","0.10000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P13","37253141628","0.14000","0.10000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P13","37253141623","0.14000","0.10000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Estonia P12","37253105564","0.14000","0.10000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P11","37253101694","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P11","37253101510","0.14000","0.10000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P10","37253100152","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P10","37253100149","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P10","37253100146","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P10","37253100142","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P10","37253100135","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P10","37253100121","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P10","37253100119","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P10","37253100117","0.14000","0.10000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P9","37253111537","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P7","37251985062","0.14000","0.10000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P6","37256101312","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P5","37253120103","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P5","37253120097","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P5","37253120092","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P5","37253120052","0.14000","0.10000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P4","37282200182","0.14000","0.10000","EURO","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Estonia P1","37257466107","0.14000","0.10000","EURO","1","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Algeria P2","213559974291","0.19500","0.14000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria P2","213559974290","0.19500","0.14000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria P2","213559974289","0.19500","0.14000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria P2","213559974288","0.19500","0.14000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria P2","213559974284","0.19500","0.14000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria P2","213559974283","0.19500","0.14000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria P2","213559974281","0.19500","0.14000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria P2","213559974279","0.19500","0.14000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria P2","213559974271","0.19500","0.14000","EURO","1","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria P1","213569124654","0.19500","0.14000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Algeria P1","213569124651","0.19500","0.14000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Algeria P1","213569124568","0.19500","0.14000","EURO","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Tunisia AT","21650003309","0.18000","0.13000","USD","0","","15","10000","1#-Segment.wav",""
,"Djibouti AT","25377756114","0.14000","0.10000","USD","0","","2","3000","1#-Segment.wav",""
,"Maldives AT","9609155064","0.28000","0.21000","USD","0","","50","30000","1#-Segment.wav",""
,"Qatar AT","97477928892","0.08000","0.06000","USD","0","","20","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Latvia AT","37121806742","0.20000","0.15000","USD","0","","4","3000","1#-Segment.wav",""
,"Ascension Island CT1","2471198323","0.35000","0.25000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Ascension Island CT1","2471198325","0.35000","0.25000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Ascension Island CT1","2471198326","0.35000","0.25000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Eq Guinea T1","240222648328","0.24500","0.18000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Eq Guinea T1","240222648673","0.24500","0.18000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Eq Guinea T1","240222648628","0.24500","0.18000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Eq Guinea T1","240222648483","0.24500","0.18000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Eq Guinea T1","240222648987","0.24500","0.18000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Jamaica AT","18764861753","0.09000","0.07000","USD","0","","10","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222244076","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Algeria AV10","213554339986","0.16000","0.12000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria AV10","213554339980","0.16000","0.12000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria AV10","213554339982","0.16000","0.12000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria AV10","213554339985","0.16000","0.12000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria AV10","213554339981","0.16000","0.12000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria AV10","213554339978","0.16000","0.12000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria AV10","213554339983","0.16000","0.12000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria AV10","213554339984","0.16000","0.12000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Algeria AV10","213554339987","0.16000","0.12000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Ascension AV2","2471187","0.30000","0.22000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
