Range_Name,Buying,Weekly,Monthly,Dial Code,len,Number_Format,Number_Format_Length,diff,Range_Start,Range_End
Globalstar AT9,0.35,0.26,0.31,88183301,8,881,3,-5,#VALUE!,#VALUE!
Globalstar AT10,0.35,0.26,0.31,88183511,8,881,3,-5,#VALUE!,#VALUE!
Globalstar AT11,0.35,0.26,0.31,88183521,8,881,3,-5,#VALUE!,#VALUE!
Globalstar AT12,0.35,0.26,0.31,88184567,8,881,3,-5,#VALUE!,#VALUE!
Globalstar AT13,0.35,0.26,0.31,88184930,8,881,3,-5,#VALUE!,#VALUE!
Globalstar AT14,0.35,0.26,0.31,88192121,8,881,3,-5,#VALUE!,#VALUE!
Globalstar AT15,0.35,0.26,0.31,88193301,8,881,3,-5,#VALUE!,#VALUE!
Globalstar AT16,0.35,0.26,0.31,88193511,8,881,3,-5,#VALUE!,#VALUE!
Globalstar AT17,0.35,0.26,0.31,88193891,8,881,3,-5,#VALUE!,#VALUE!
Globalstar AT18,0.35,0.26,0.31,88194567,8,881,3,-5,#VALUE!,#VALUE!
Globalstar AT19,0.3,0.22,0.27,881890,6,881,3,-3,#VALUE!,#VALUE!
Globalstar AT20,0.3,0.22,0.27,8819973,7,881,3,-4,#VALUE!,#VALUE!
Globalstar AT21,0.3,0.22,0.27,88189654,8,881,3,-5,#VALUE!,#VALUE!
Globalstar AT22,0.3,0.22,0.27,88189681,8,881,3,-5,#VALUE!,#VALUE!
Globalstar AT23,0.3,0.22,0.27,88199654,8,881,3,-5,#VALUE!,#VALUE!
Globalstar AT24,0.3,0.22,0.27,88199661,8,881,3,-5,#VALUE!,#VALUE!
Globalstar AT25,0.3,0.22,0.27,88199681,8,881,3,-5,#VALUE!,#VALUE!
Greenland AT1,0.21,0.15,0.19,29905,5,299XXXXXXXX,11,6,29905000000,29905999999
Greenland AT2,0.21,0.15,0.19,29918,5,299XXXXXXXX,11,6,29918000000,29918999999
Greenland AT7,0.21,0.15,0.19,29940,5,299XXXXXXXX,11,6,29940000000,29940999999
Greenland AT8,0.21,0.15,0.19,29941,5,299XXXXXXXX,11,6,29941000000,29941999999
Greenland AT14,0.21,0.15,0.19,29963,5,299XXXXXXXX,11,6,29963000000,29963999999
Greenland AT17,0.21,0.15,0.19,29982,5,299XXXXXXXX,11,6,29982000000,29982999999
Guinea AT12,0.19,0.14,0.17,245716,6,245XXXXXXXXX,12,6,245716000000,245716999999
Guinea AT13,0.19,0.14,0.17,245722,6,245XXXXXXXXX,12,6,245722000000,245722999999
Guinea AT14,0.19,0.14,0.17,245728,6,245XXXXXXXXX,12,6,245728000000,245728999999
Guinea AT15,0.19,0.14,0.17,245751,6,245XXXXXXXXX,12,6,245751000000,245751999999
Guinea AT16,0.19,0.14,0.17,245754,6,245XXXXXXXXX,12,6,245754000000,245754999999
Guinea AT17,0.19,0.14,0.17,245755,6,245XXXXXXXXX,12,6,245755000000,245755999999
Guinea AT18,0.19,0.14,0.17,245763,6,245XXXXXXXXX,12,6,245763000000,245763999999
Guinea AT19,0.19,0.14,0.17,245767,6,245XXXXXXXXX,12,6,245767000000,245767999999
Guinea AT20,0.19,0.14,0.17,245785,6,245XXXXXXXXX,12,6,245785000000,245785999999
Guinea AT21,0.19,0.14,0.17,245792,6,245XXXXXXXXX,12,6,245792000000,245792999999
Guinea AT22,0.19,0.14,0.17,245122,6,245XXXXXXXXX,12,6,245122000000,245122999999
Guinea AT23,0.19,0.14,0.17,245200,6,245XXXXXXXXX,12,6,245200000000,245200999999
Guinea AT24,0.19,0.14,0.17,245208,6,245XXXXXXXXX,12,6,245208000000,245208999999
Guinea AT25,0.19,0.14,0.17,245222,6,245XXXXXXXXX,12,6,245222000000,245222999999
Guinea AT26,0.19,0.14,0.17,245245,6,245XXXXXXXXX,12,6,245245000000,245245999999
Guinea AT27,0.19,0.14,0.17,245311,6,245XXXXXXXXX,12,6,245311000000,245311999999
Guinea AT28,0.19,0.14,0.17,245325,6,245XXXXXXXXX,12,6,245325000000,245325999999
Guinea AT29,0.19,0.14,0.17,245326,6,245XXXXXXXXX,12,6,245326000000,245326999999
Guinea AT30,0.19,0.14,0.17,245331,6,245XXXXXXXXX,12,6,245331000000,245331999999
Guinea AT31,0.19,0.14,0.17,245341,6,245XXXXXXXXX,12,6,245341000000,245341999999
Guinea AT32,0.19,0.14,0.17,245352,6,245XXXXXXXXX,12,6,245352000000,245352999999
Guinea AT33,0.19,0.14,0.17,245370,6,245XXXXXXXXX,12,6,245370000000,245370999999
Guinea AT34,0.19,0.14,0.17,245391,6,245XXXXXXXXX,12,6,245391000000,245391999999
Guinea AT35,0.19,0.14,0.17,245393,6,245XXXXXXXXX,12,6,245393000000,245393999999
Guinea AT36,0.19,0.14,0.17,245396,6,245XXXXXXXXX,12,6,245396000000,245396999999
Guinea AT37,0.19,0.14,0.17,245397,6,245XXXXXXXXX,12,6,245397000000,245397999999
Guinea AT48,0.19,0.14,0.17,245612,6,245XXXXXXXXX,12,6,245612000000,245612999999
Guinea AT49,0.19,0.14,0.17,245665,6,245XXXXXXXXX,12,6,245665000000,245665999999
Guinea AT50,0.19,0.14,0.17,245678,6,245XXXXXXXXX,12,6,245678000000,245678999999
Guinea AT51,0.19,0.14,0.17,245685,6,245XXXXXXXXX,12,6,245685000000,245685999999
Guinea AT52,0.19,0.14,0.17,245690,6,245XXXXXXXXX,12,6,245690000000,245690999999
Guinea AT53,0.19,0.14,0.17,245693,6,245XXXXXXXXX,12,6,245693000000,245693999999
Guinea AT54,0.19,0.14,0.17,245694,6,245XXXXXXXXX,12,6,245694000000,245694999999
Guinea AT55,0.19,0.14,0.17,245897,6,245XXXXXXXXX,12,6,245897000000,245897999999
Guinea AT56,0.19,0.14,0.17,245899,6,245XXXXXXXXX,12,6,245899000000,245899999999
Guinea AT85,0.19,0.14,0.17,245510,6,245XXXXXXXXX,12,6,245510000000,245510999999
Guinea AT86,0.19,0.14,0.17,245513,6,245XXXXXXXXX,12,6,245513000000,245513999999
Guinea AT87,0.19,0.14,0.17,245514,6,245XXXXXXXXX,12,6,245514000000,245514999999
Guinea AT88,0.19,0.14,0.17,245516,6,245XXXXXXXXX,12,6,245516000000,245516999999
Guinea AT89,0.19,0.14,0.17,245517,6,245XXXXXXXXX,12,6,245517000000,245517999999
Guinea AT90,0.19,0.14,0.17,245520,6,245XXXXXXXXX,12,6,245520000000,245520999999
Guinea AT91,0.19,0.14,0.17,245521,6,245XXXXXXXXX,12,6,245521000000,245521999999
Guinea AT92,0.19,0.14,0.17,245525,6,245XXXXXXXXX,12,6,245525000000,245525999999
Guinea AT93,0.19,0.14,0.17,245530,6,245XXXXXXXXX,12,6,245530000000,245530999999
Guinea AT94,0.19,0.14,0.17,245531,6,245XXXXXXXXX,12,6,245531000000,245531999999
Guinea AT95,0.19,0.14,0.17,245554,6,245XXXXXXXXX,12,6,245554000000,245554999999
Guinea AT96,0.19,0.14,0.17,245556,6,245XXXXXXXXX,12,6,245556000000,245556999999
Guinea AT97,0.19,0.14,0.17,245557,6,245XXXXXXXXX,12,6,245557000000,245557999999
Guinea AT98,0.19,0.14,0.17,245558,6,245XXXXXXXXX,12,6,245558000000,245558999999
Guinea AT99,0.19,0.14,0.17,245560,6,245XXXXXXXXX,12,6,245560000000,245560999999
Guinea AT100,0.19,0.14,0.17,245569,6,245XXXXXXXXX,12,6,245569000000,245569999999
Guinea AT101,0.19,0.14,0.17,245570,6,245XXXXXXXXX,12,6,245570000000,245570999999
Guinea AT102,0.19,0.14,0.17,245571,6,245XXXXXXXXX,12,6,245571000000,245571999999
Guinea AT103,0.19,0.14,0.17,245574,6,245XXXXXXXXX,12,6,245574000000,245574999999
Guinea AT104,0.19,0.14,0.17,245575,6,245XXXXXXXXX,12,6,245575000000,245575999999
Guinea AT105,0.19,0.14,0.17,245580,6,245XXXXXXXXX,12,6,245580000000,245580999999
Guinea AT106,0.19,0.14,0.17,245584,6,245XXXXXXXXX,12,6,245584000000,245584999999
Guinea AT107,0.19,0.14,0.17,245585,6,245XXXXXXXXX,12,6,245585000000,245585999999
Guinea AT108,0.19,0.14,0.17,245586,6,245XXXXXXXXX,12,6,245586000000,245586999999
Guinea AT109,0.19,0.14,0.17,245587,6,245XXXXXXXXX,12,6,245587000000,245587999999
Guinea AT110,0.19,0.14,0.17,245588,6,245XXXXXXXXX,12,6,245588000000,245588999999
Guinea AT111,0.19,0.14,0.17,245589,6,245XXXXXXXXX,12,6,245589000000,245589999999
Guinea AT113,0.19,0.14,0.17,2455175,7,245XXXXXXXXX,12,5,245517500000,245517599999
Guinea AT114,0.19,0.14,0.17,2455177,7,245XXXXXXXXX,12,5,245517700000,245517799999
Guinea AT115,0.19,0.14,0.17,2455179,7,245XXXXXXXXX,12,5,245517900000,245517999999
Guinea AT116,0.19,0.14,0.17,2455219,7,245XXXXXXXXX,12,5,245521900000,245521999999
Guinea AT117,0.19,0.14,0.17,2455583,7,245XXXXXXXXX,12,5,245558300000,245558399999
Guinea AT118,0.19,0.14,0.17,2455705,7,245XXXXXXXXX,12,5,245570500000,245570599999
Guinea AT119,0.19,0.14,0.17,2455802,7,245XXXXXXXXX,12,5,245580200000,245580299999
Guinea AT120,0.19,0.14,0.17,2455843,7,245XXXXXXXXX,12,5,245584300000,245584399999
Guinea AT121,0.19,0.14,0.17,2455845,7,245XXXXXXXXX,12,5,245584500000,245584599999
Guinea AT122,0.19,0.14,0.17,2455876,7,245XXXXXXXXX,12,5,245587600000,245587699999
Guinea AT164,0.19,0.14,0.17,22421,5,224XXXXXXXXX,12,7,224210000000,224219999999
Guinea AT165,0.19,0.14,0.17,22440,5,224XXXXXXXXX,12,7,224400000000,224409999999
Guinea AT166,0.19,0.14,0.17,22441,5,224XXXXXXXXX,12,7,224410000000,224419999999
Guinea AT167,0.19,0.14,0.17,224022,6,224XXXXXXXXX,12,6,224022000000,224022999999
Guinea AT168,0.19,0.14,0.17,224054,6,224XXXXXXXXX,12,6,224054000000,224054999999
Guinea AT169,0.19,0.14,0.17,224058,6,224XXXXXXXXX,12,6,224058000000,224058999999
Guinea AT189,0.19,0.14,0.17,224200,6,224XXXXXXXXX,12,6,224200000000,224200999999
Guinea AT190,0.19,0.14,0.17,224204,6,224XXXXXXXXX,12,6,224204000000,224204999999
Guinea AT191,0.19,0.14,0.17,224211,6,224XXXXXXXXX,12,6,224211000000,224211999999
Guinea AT192,0.19,0.14,0.17,224225,6,224XXXXXXXXX,12,6,224225000000,224225999999
Guinea AT193,0.19,0.14,0.17,224245,6,224XXXXXXXXX,12,6,224245000000,224245999999
Guinea AT194,0.19,0.14,0.17,224293,6,224XXXXXXXXX,12,6,224293000000,224293999999
Guinea AT195,0.19,0.14,0.17,224294,6,224XXXXXXXXX,12,6,224294000000,224294999999
Guinea AT205,0.19,0.14,0.17,224411,6,224XXXXXXXXX,12,6,224411000000,224411999999
Guinea AT206,0.19,0.14,0.17,224414,6,224XXXXXXXXX,12,6,224414000000,224414999999
Guinea AT207,0.19,0.14,0.17,224443,6,224XXXXXXXXX,12,6,224443000000,224443999999
Guinea AT208,0.19,0.14,0.17,224490,6,224XXXXXXXXX,12,6,224490000000,224490999999
Guinea AT209,0.19,0.14,0.17,224525,6,224XXXXXXXXX,12,6,224525000000,224525999999
Guinea AT210,0.19,0.14,0.17,224538,6,224XXXXXXXXX,12,6,224538000000,224538999999
Guinea AT215,0.19,0.14,0.17,2240933,7,224XXXXXXXXX,12,5,224093300000,224093399999
Guinea AT236,0.19,0.14,0.17,2242000,7,224XXXXXXXXX,12,5,224200000000,224200099999
Guinea AT237,0.19,0.14,0.17,2242069,7,224XXXXXXXXX,12,5,224206900000,224206999999
Guinea AT238,0.19,0.14,0.17,2242110,7,224XXXXXXXXX,12,5,224211000000,224211099999
Guinea AT239,0.19,0.14,0.17,2242124,7,224XXXXXXXXX,12,5,224212400000,224212499999
Guinea AT240,0.19,0.14,0.17,2242128,7,224XXXXXXXXX,12,5,224212800000,224212899999
Guinea AT241,0.19,0.14,0.17,2242129,7,224XXXXXXXXX,12,5,224212900000,224212999999
Guinea AT242,0.19,0.14,0.17,2242135,7,224XXXXXXXXX,12,5,224213500000,224213599999
Guinea AT243,0.19,0.14,0.17,2242142,7,224XXXXXXXXX,12,5,224214200000,224214299999
Guinea AT244,0.19,0.14,0.17,2242159,7,224XXXXXXXXX,12,5,224215900000,224215999999
Guinea AT245,0.19,0.14,0.17,2242173,7,224XXXXXXXXX,12,5,224217300000,224217399999
Guinea AT246,0.19,0.14,0.17,2242201,7,224XXXXXXXXX,12,5,224220100000,224220199999
Guinea AT247,0.19,0.14,0.17,2242212,7,224XXXXXXXXX,12,5,224221200000,224221299999
Guinea AT248,0.19,0.14,0.17,2242220,7,224XXXXXXXXX,12,5,224222000000,224222099999
Guinea AT249,0.19,0.14,0.17,2242222,7,224XXXXXXXXX,12,5,224222200000,224222299999
Guinea AT250,0.19,0.14,0.17,2242224,7,224XXXXXXXXX,12,5,224222400000,224222499999
Guinea AT251,0.19,0.14,0.17,2242225,7,224XXXXXXXXX,12,5,224222500000,224222599999
Guinea AT252,0.19,0.14,0.17,2242226,7,224XXXXXXXXX,12,5,224222600000,224222699999
Guinea AT253,0.19,0.14,0.17,2242227,7,224XXXXXXXXX,12,5,224222700000,224222799999
Guinea AT254,0.19,0.14,0.17,2242233,7,224XXXXXXXXX,12,5,224223300000,224223399999
Guinea AT255,0.19,0.14,0.17,2242250,7,224XXXXXXXXX,12,5,224225000000,224225099999
Guinea AT256,0.19,0.14,0.17,2242261,7,224XXXXXXXXX,12,5,224226100000,224226199999
Guinea AT257,0.19,0.14,0.17,2242267,7,224XXXXXXXXX,12,5,224226700000,224226799999
Guinea AT258,0.19,0.14,0.17,2242272,7,224XXXXXXXXX,12,5,224227200000,224227299999
Guinea AT259,0.19,0.14,0.17,2242282,7,224XXXXXXXXX,12,5,224228200000,224228299999
Guinea AT260,0.19,0.14,0.17,2242312,7,224XXXXXXXXX,12,5,224231200000,224231299999
Guinea AT261,0.19,0.14,0.17,2242316,7,224XXXXXXXXX,12,5,224231600000,224231699999
Guinea AT262,0.19,0.14,0.17,2242328,7,224XXXXXXXXX,12,5,224232800000,224232899999
Guinea AT263,0.19,0.14,0.17,2242402,7,224XXXXXXXXX,12,5,224240200000,224240299999
Guinea AT264,0.19,0.14,0.17,2242516,7,224XXXXXXXXX,12,5,224251600000,224251699999
Guinea AT265,0.19,0.14,0.17,2242523,7,224XXXXXXXXX,12,5,224252300000,224252399999
Guinea AT266,0.19,0.14,0.17,2242569,7,224XXXXXXXXX,12,5,224256900000,224256999999
Guinea AT267,0.19,0.14,0.17,2242580,7,224XXXXXXXXX,12,5,224258000000,224258099999
Guinea AT268,0.19,0.14,0.17,2242602,7,224XXXXXXXXX,12,5,224260200000,224260299999
Guinea AT269,0.19,0.14,0.17,2242624,7,224XXXXXXXXX,12,5,224262400000,224262499999
Guinea AT270,0.19,0.14,0.17,2242646,7,224XXXXXXXXX,12,5,224264600000,224264699999
Guinea AT271,0.19,0.14,0.17,2242656,7,224XXXXXXXXX,12,5,224265600000,224265699999
Guinea AT272,0.19,0.14,0.17,2242681,7,224XXXXXXXXX,12,5,224268100000,224268199999
Guinea AT273,0.19,0.14,0.17,2242682,7,224XXXXXXXXX,12,5,224268200000,224268299999
Guinea AT274,0.19,0.14,0.17,2242685,7,224XXXXXXXXX,12,5,224268500000,224268599999
Guinea AT275,0.19,0.14,0.17,2242698,7,224XXXXXXXXX,12,5,224269800000,224269899999
Guinea AT276,0.19,0.14,0.17,2242760,7,224XXXXXXXXX,12,5,224276000000,224276099999
Guinea AT277,0.19,0.14,0.17,2242812,7,224XXXXXXXXX,12,5,224281200000,224281299999
Guinea AT278,0.19,0.14,0.17,2242815,7,224XXXXXXXXX,12,5,224281500000,224281599999
Guinea AT279,0.19,0.14,0.17,2242821,7,224XXXXXXXXX,12,5,224282100000,224282199999
Guinea AT280,0.19,0.14,0.17,2242843,7,224XXXXXXXXX,12,5,224284300000,224284399999
Guinea AT281,0.19,0.14,0.17,2242870,7,224XXXXXXXXX,12,5,224287000000,224287099999
Guinea AT282,0.19,0.14,0.17,2242886,7,224XXXXXXXXX,12,5,224288600000,224288699999
Guinea AT283,0.19,0.14,0.17,2242887,7,224XXXXXXXXX,12,5,224288700000,224288799999
Guinea AT284,0.19,0.14,0.17,2242894,7,224XXXXXXXXX,12,5,224289400000,224289499999
Guinea AT285,0.19,0.14,0.17,2242900,7,224XXXXXXXXX,12,5,224290000000,224290099999
Guinea AT286,0.19,0.14,0.17,2242918,7,224XXXXXXXXX,12,5,224291800000,224291899999
Guinea AT287,0.19,0.14,0.17,2242935,7,224XXXXXXXXX,12,5,224293500000,224293599999
Guinea AT288,0.19,0.14,0.17,2242942,7,224XXXXXXXXX,12,5,224294200000,224294299999
Guinea AT319,0.19,0.14,0.17,2244027,7,224XXXXXXXXX,12,5,224402700000,224402799999
Guinea AT320,0.19,0.14,0.17,2244118,7,224XXXXXXXXX,12,5,224411800000,224411899999
Guinea AT321,0.19,0.14,0.17,2244134,7,224XXXXXXXXX,12,5,224413400000,224413499999
Guinea AT322,0.19,0.14,0.17,2244182,7,224XXXXXXXXX,12,5,224418200000,224418299999
Guinea AT323,0.19,0.14,0.17,2244192,7,224XXXXXXXXX,12,5,224419200000,224419299999
Guinea AT324,0.19,0.14,0.17,2244206,7,224XXXXXXXXX,12,5,224420600000,224420699999
Guinea AT325,0.19,0.14,0.17,2244225,7,224XXXXXXXXX,12,5,224422500000,224422599999
Guinea AT326,0.19,0.14,0.17,2244277,7,224XXXXXXXXX,12,5,224427700000,224427799999
Guinea AT327,0.19,0.14,0.17,2244286,7,224XXXXXXXXX,12,5,224428600000,224428699999
Guinea AT328,0.19,0.14,0.17,2244311,7,224XXXXXXXXX,12,5,224431100000,224431199999
Guinea AT329,0.19,0.14,0.17,2244794,7,224XXXXXXXXX,12,5,224479400000,224479499999
Guinea AT330,0.19,0.14,0.17,2244838,7,224XXXXXXXXX,12,5,224483800000,224483899999
Guinea AT331,0.19,0.14,0.17,2244865,7,224XXXXXXXXX,12,5,224486500000,224486599999
Guinea AT332,0.19,0.14,0.17,2245013,7,224XXXXXXXXX,12,5,224501300000,224501399999
Guinea AT333,0.19,0.14,0.17,2245058,7,224XXXXXXXXX,12,5,224505800000,224505899999
Guinea AT334,0.19,0.14,0.17,2245183,7,224XXXXXXXXX,12,5,224518300000,224518399999
Guinea AT335,0.19,0.14,0.17,2245184,7,224XXXXXXXXX,12,5,224518400000,224518499999
Guinea AT336,0.19,0.14,0.17,2245185,7,224XXXXXXXXX,12,5,224518500000,224518599999
Guinea AT337,0.19,0.14,0.17,2245207,7,224XXXXXXXXX,12,5,224520700000,224520799999
Guinea AT338,0.19,0.14,0.17,2245236,7,224XXXXXXXXX,12,5,224523600000,224523699999
Guinea AT339,0.19,0.14,0.17,2245280,7,224XXXXXXXXX,12,5,224528000000,224528099999
Guinea AT340,0.19,0.14,0.17,2245281,7,224XXXXXXXXX,12,5,224528100000,224528199999
Guinea AT341,0.19,0.14,0.17,2245285,7,224XXXXXXXXX,12,5,224528500000,224528599999
Guinea AT342,0.19,0.14,0.17,2245304,7,224XXXXXXXXX,12,5,224530400000,224530499999
Guinea AT343,0.19,0.14,0.17,2245375,7,224XXXXXXXXX,12,5,224537500000,224537599999
Guinea AT344,0.19,0.14,0.17,2245457,7,224XXXXXXXXX,12,5,224545700000,224545799999
Guinea AT387,0.19,0.14,0.17,2249573,7,224XXXXXXXXX,12,5,224957300000,224957399999
Guinea AT388,0.19,0.14,0.17,2245503,7,224XXXXXXXXX,12,5,224550300000,224550399999
Guinea AT389,0.19,0.14,0.17,2245510,7,224XXXXXXXXX,12,5,224551000000,224551099999
Guinea AT390,0.19,0.14,0.17,2245511,7,224XXXXXXXXX,12,5,224551100000,224551199999
Guinea AT391,0.19,0.14,0.17,2245512,7,224XXXXXXXXX,12,5,224551200000,224551299999
Guinea AT392,0.19,0.14,0.17,2245516,7,224XXXXXXXXX,12,5,224551600000,224551699999
Guinea AT393,0.19,0.14,0.17,2245517,7,224XXXXXXXXX,12,5,224551700000,224551799999
Guinea AT394,0.19,0.14,0.17,2245521,7,224XXXXXXXXX,12,5,224552100000,224552199999
Guinea AT395,0.19,0.14,0.17,2245528,7,224XXXXXXXXX,12,5,224552800000,224552899999
Guinea AT396,0.19,0.14,0.17,2245530,7,224XXXXXXXXX,12,5,224553000000,224553099999
Guinea AT397,0.19,0.14,0.17,2245531,7,224XXXXXXXXX,12,5,224553100000,224553199999
Guinea AT398,0.19,0.14,0.17,2245537,7,224XXXXXXXXX,12,5,224553700000,224553799999
Guinea AT399,0.19,0.14,0.17,2245541,7,224XXXXXXXXX,12,5,224554100000,224554199999
Guinea AT400,0.19,0.14,0.17,2245543,7,224XXXXXXXXX,12,5,224554300000,224554399999
Guinea AT401,0.19,0.14,0.17,2245544,7,224XXXXXXXXX,12,5,224554400000,224554499999
Guinea AT402,0.19,0.14,0.17,2245553,7,224XXXXXXXXX,12,5,224555300000,224555399999
Guinea AT403,0.19,0.14,0.17,2245560,7,224XXXXXXXXX,12,5,224556000000,224556099999
Guinea AT404,0.19,0.14,0.17,2245567,7,224XXXXXXXXX,12,5,224556700000,224556799999
Guinea AT405,0.19,0.14,0.17,2245571,7,224XXXXXXXXX,12,5,224557100000,224557199999
Guinea AT406,0.19,0.14,0.17,2245573,7,224XXXXXXXXX,12,5,224557300000,224557399999
Guinea AT407,0.19,0.14,0.17,2245574,7,224XXXXXXXXX,12,5,224557400000,224557499999
Guinea AT408,0.19,0.14,0.17,2245575,7,224XXXXXXXXX,12,5,224557500000,224557599999
Guinea AT409,0.19,0.14,0.17,2245582,7,224XXXXXXXXX,12,5,224558200000,224558299999
Guinea AT410,0.19,0.14,0.17,2245588,7,224XXXXXXXXX,12,5,224558800000,224558899999
Guinea AT411,0.19,0.14,0.17,2245597,7,224XXXXXXXXX,12,5,224559700000,224559799999
Guyana AT12,0.07,0.05,0.06,592442,6,592XXXX,7,1,5924420,5924429
Guyana AT13,0.07,0.05,0.06,592444,6,592XXXX,7,1,5924440,5924449
Guyana AT16,0.07,0.05,0.06,5922111,7,592XXXX,7,0,5922111,5922111
Guyana AT17,0.07,0.05,0.06,5922113,7,592XXXX,7,0,5922113,5922113
Guyana AT20,0.07,0.05,0.06,5923369,7,592XXXX,7,0,5923369,5923369
Guyana AT22,0.07,0.05,0.06,5924482,7,592XXXX,7,0,5924482,5924482
Guyana AT25,0.07,0.05,0.06,5928259,7,592XXXX,7,0,5928259,5928259
Guyana AT26,0.07,0.05,0.06,5929838,7,592XXXX,7,0,5929838,5929838
Haiti AT181,0.11,0.08,0.09,509679,6,509XXXXXXXX,11,5,50967900000,50967999999
Haiti AT198,0.11,0.08,0.09,5096220,7,509XXXXXXXX,11,4,50962200000,50962209999
Haiti AT199,0.11,0.08,0.09,5096440,7,509XXXXXXXX,11,4,50964400000,50964409999
Haiti AT200,0.11,0.08,0.09,5096970,7,509XXXXXXXX,11,4,50969700000,50969709999
Haiti AT201,0.11,0.08,0.09,5097014,7,509XXXXXXXX,11,4,50970140000,50970149999
Haiti AT202,0.11,0.08,0.09,5097579,7,509XXXXXXXX,11,4,50975790000,50975799999
Haiti AT217,0.11,0.08,0.09,50967988,8,509XXXXXXXX,11,3,50967988000,50967988999
Haiti AT218,0.11,0.08,0.09,50976105,8,509XXXXXXXX,11,3,50976105000,50976105999
Haiti AT231,0.11,0.08,0.09,5095464,7,509XXXXXXXX,11,4,50954640000,50954649999
Haiti AT232,0.11,0.08,0.09,5095810,7,509XXXXXXXX,11,4,50958100000,50958109999
Haiti AT233,0.11,0.08,0.09,5095969,7,509XXXXXXXX,11,4,50959690000,50959699999
Honduras AT24,0.05,0.036,0.045,5045259,7,504XXXXXXXXXXX,14,7,50452590000000,50452599999999
Ivory AT38,0.15,0.11,0.13,225021,6,225XXXXXXXX,11,5,22502100000,22502199999
Ivory AT41,0.15,0.11,0.13,2250101,7,225XXXXXXXX,11,4,22501010000,22501019999
Ivory AT42,0.15,0.11,0.13,2250109,7,225XXXXXXXX,11,4,22501090000,22501099999
Ivory AT43,0.15,0.11,0.13,2250133,7,225XXXXXXXX,11,4,22501330000,22501339999
Ivory AT44,0.15,0.11,0.13,2250200,7,225XXXXXXXX,11,4,22502000000,22502009999
Ivory AT45,0.15,0.11,0.13,2250202,7,225XXXXXXXX,11,4,22502020000,22502029999
Ivory AT46,0.15,0.11,0.13,2250217,7,225XXXXXXXX,11,4,22502170000,22502179999
Ivory AT47,0.15,0.11,0.13,2250302,7,225XXXXXXXX,11,4,22503020000,22503029999
Ivory AT48,0.15,0.11,0.13,2250386,7,225XXXXXXXX,11,4,22503860000,22503869999
Ivory AT49,0.15,0.11,0.13,2250399,7,225XXXXXXXX,11,4,22503990000,22503999999
Ivory AT68,0.15,0.11,0.13,225044,6,225XXXXXXXX,11,5,22504400000,22504499999
Ivory AT69,0.15,0.11,0.13,225050,6,225XXXXXXXX,11,5,22505000000,22505099999
Ivory AT70,0.15,0.11,0.13,225057,6,225XXXXXXXX,11,5,22505700000,22505799999
Ivory AT71,0.15,0.11,0.13,2250404,7,225XXXXXXXX,11,4,22504040000,22504049999
Ivory AT72,0.15,0.11,0.13,2250489,7,225XXXXXXXX,11,4,22504890000,22504899999
Ivory AT73,0.15,0.11,0.13,2250500,7,225XXXXXXXX,11,4,22505000000,22505009999
Ivory AT74,0.15,0.11,0.13,2250505,7,225XXXXXXXX,11,4,22505050000,22505059999
Ivory AT75,0.15,0.11,0.13,2250582,7,225XXXXXXXX,11,4,22505820000,22505829999
Ivory AT76,0.15,0.11,0.13,2250681,7,225XXXXXXXX,11,4,22506810000,22506819999
Ivory AT77,0.15,0.11,0.13,2250690,7,225XXXXXXXX,11,4,22506900000,22506909999
Ivory AT81,0.15,0.11,0.13,225088,6,225XXXXXXXX,11,5,22508800000,22508899999
Ivory AT84,0.15,0.11,0.13,2250700,7,225XXXXXXXX,11,4,22507000000,22507009999
Ivory AT85,0.15,0.11,0.13,2250701,7,225XXXXXXXX,11,4,22507010000,22507019999
Ivory AT86,0.15,0.11,0.13,2250702,7,225XXXXXXXX,11,4,22507020000,22507029999
Ivory AT87,0.15,0.11,0.13,2250703,7,225XXXXXXXX,11,4,22507030000,22507039999
Ivory AT88,0.15,0.11,0.13,2250704,7,225XXXXXXXX,11,4,22507040000,22507049999
Ivory AT89,0.15,0.11,0.13,2250707,7,225XXXXXXXX,11,4,22507070000,22507079999
Ivory AT90,0.15,0.11,0.13,2250708,7,225XXXXXXXX,11,4,22507080000,22507089999
Ivory AT91,0.15,0.11,0.13,2250719,7,225XXXXXXXX,11,4,22507190000,22507199999
Ivory AT92,0.15,0.11,0.13,2250745,7,225XXXXXXXX,11,4,22507450000,22507459999
Ivory AT93,0.15,0.11,0.13,2250755,7,225XXXXXXXX,11,4,22507550000,22507559999
Ivory AT94,0.15,0.11,0.13,2250765,7,225XXXXXXXX,11,4,22507650000,22507659999
Ivory AT95,0.15,0.11,0.13,2250788,7,225XXXXXXXX,11,4,22507880000,22507889999
Ivory AT96,0.15,0.11,0.13,2250789,7,225XXXXXXXX,11,4,22507890000,22507899999
Ivory AT97,0.15,0.11,0.13,2250799,7,225XXXXXXXX,11,4,22507990000,22507999999
Ivory AT98,0.15,0.11,0.13,2250800,7,225XXXXXXXX,11,4,22508000000,22508009999
Ivory AT99,0.15,0.11,0.13,2250822,7,225XXXXXXXX,11,4,22508220000,22508229999
Ivory AT100,0.15,0.11,0.13,2250830,7,225XXXXXXXX,11,4,22508300000,22508309999
Ivory AT101,0.15,0.11,0.13,2250899,7,225XXXXXXXX,11,4,22508990000,22508999999
