Range_Name,DID
Montenegro ET10,382669950364
Qatar CT5,97477923678
Maldives AT,9607743818
Tunisia E7,21694871908
Tunisia AT,21658500179
Chad CT46,23590863216
Bolivia ET4,59171731834
Guinea AT,224172707
Equatorial Guinea AT1,240905006555
Qatar CT5,97477923673
Jordan CT42,962799017782
Lesotho AT,26622322383
CAR AT,23675197507
Algeria P3,213559974293
Madagascar ET12,261323383258
Qatar CT14,97477926807
Chad AV30,23560002217
Congo CT24,242800209573
Chad CT46,23590863213
Dominica AT,17674203579
Equatorial Guinea AT,240666127170
Macedonia ET1,38978222282
Swaziland AT2,26876895184
Tunisia CT3,21653183746
Zambia AT,260968051866
Benin AT,22997971368
Mali CT32,22366661367
Algeria CT1,213555888518
Algeria CT17,213556907825
Algeria CT25,213541881627
Jordan CT35,962798106162
Senegal ET6,221704583690
Maldives AT,9607327562
Latvia E45,37122787017
Eq Guinea T1,240222903335
Malawi AT,265884009027
Serbia P2,381657165744
Jordan CT33,962798574521
Serbia P2,381657165749
Montenegro ET4,382686032741
Dominica AT6,17672352214
Mali CT31,22364268635
Serbia P2,381657165747
Maldives AT,9600367276
Tunisia E1,21627037806
Serbia P2,381657165743
Serbia P2,381657165746
Dominica AT5,17672952775
Qatar CT40,97477434582
MADAGASCAR - KS1,261320900685
Equatorial Guinea AT,240555906046
St. Helena AT,290909754
Zambia AT,260968051873
Morocco CT91,212650004968
Bolivia ET10,59179354848
Qatar CT4,97477926187
Qatar CT10,97477636463
Zambia AT,260978151043
Qatar CT4,97477926184
CAR AT,23670441761
Morocco CT10,212696143942
DR Congo AT,243898319698
Latvia P70,37162783191
Algeria P1,213569124661
Morocco CT95,212673000541
Qatar CT33,97474784693
Guatemala AT3,50234442040
Albania CT4,35566610742
Cuba AT,5301546938
Zimbabwe AT,2637821602010
Tunisia AV14,21698020002
Liberia T20,231332261111
Gabon CT1,24101732727
Chad AV6,23599541087
Equatorial Guinea T1,240900255245
Eq Guinea T1,240555868567
Serbia P2,381657165748
Zimbabwe AV3,263771723647
Montenegro AV1,38267693303
Montenegro ET10,382669952121
Ascension Islands AT,24771863
Tunisia CT3,21653183747
Chad CT46,23590863211
Tunisia AT,21652056172
Lesotho AT,26622318738
Morocco CT50,212668286067
Serbia P2,381657165742
St. Helena PS3,290932252
St. Helena PS4,29094215248
Tunisia AT,21679159927
Mali CT44,22366667781
Jordan CT2,962786877253
Serbia P2,381657165736
Jordan CT64,962796223457
Equatorial Guinea T10,240222904408
Serbia P2,381657165733
Jordan CT49,962777666611
Dominica AT6,17672357633
Maldives AT,9607255148
Madagascar ET12,261323381086
Chad CT46,23590863219
Serbia P2,381657165731
Equatorial Guinea CT16,240222292120
Jordan CT35,962798106168
Jamaica AT,18766181234
Chad CT46,23590863212
Serbia P2,381657165719
Malawi AT,265882600108
Guinea T87,22478828064
Equatorial Guinea T6,240900459270
Qatar CT4,97477926188
Jordan CT64,962796223450
Belarus AT,375443581004
Equatorial Guinea CT39,240905007687
Algeria CT18,213559098943
Papua New Guinea ET3,67577474614
Jordan CT1,962798920233
Algeria Mobile AV2,213500066102
Malawi AT,2658845807
Montenegro AT,38266972598
Jordan CT54,962777244000
Lesotho AT,26622314281
Cuba AV15,5372500008
Chad AV16,23599439477
Gabon AT10,2410314864
Belarus E5,375250473002
Equatorial Guinea AT,240222275508
Eq Guinea T1,240551986683
Maldives AT,9607806476
Bolivia ET10,59179353764
Turkey AT,905397571027
Malawi AV3,265881929908
Swaziland AT,26876279352
Seychelles Mobile AV1,2482704013
El Salvador AV4,50377722101
Mali CT5,22377667412
Tunisia AV17,21658500691
Dominica AT2,17672451535
Guinea T87,22478828046
Lesotho AT,26622312371
Chad AT,23577903141
Grenada AT,14734096280
Latvia P38,37166129624
Bolivia ET10,59179353535
Morocco AT,212650171960
Guinea T87,22478828018
Madagascar CT22,261341345549
Mali CT15,22360022267
Zambia AT,260962475116
Tunisia CT14,21656236230
Latvia E45,37122787023
Equatorial Guinea T5,240907512128
Estonia P39,37257231830
Algeria Mobile AV2,213550164864
St. Helena AT,2903377839
Equatorial Guinea T11,240923688739
Zambia AT,260968051812
Mali CT46,22373435142
Papua AT,67576986163
Jordan AT,962776891466
Morocco AT1,212602760800
DR Congo AT,243819494642
Malawi AT1,265881926859
Jordan CT19,962790516250
Zimbabwe ET3,263772740842
Guinea T87,22478828025
Algeria CT41,213540567854
Equatorial Guinea T11,240923687648
Morocco CT10,212696143944
St. Helena PS5,290986841
Equatorial Guinea T1,240555906047
Jamaica AV1,18763291605
Serbia P2,381657165740
Dominica AT10,17672756276
Mali CT25,22396944450
Guatemala AV1,50231323106
Jordan CT53,962795004350
Jordan CT52,962777778138
Grenada AT,14734096265
Equatorial Guinea AT,240385110510
Solomon Islands AT,6775709998
Bolivia ET10,59179355333
Malawi AT,265882552317
Morocco CT10,212696143943
Dominica AT3,17672850057
Equatorial Guinea AT,240559531112
Jordan AT,962781338428
Estonia P42,37257234046
Qatar CT19,97430066752
Dominica AV6,17672255287
Grenada AT,14734096237
Ascension Islands AT,2478705145
Morocco CT44,212659529146
Dominica AT6,17672353425
Malawi AV3,265881929909
Grenada AT,14734096206
Equatorial Guinea T14,240991415413
Tunisia AV11,21658500105
Jordan CT10,962781587424
Latvia E45,37122787004
Cuba AV43,5347533202
Belarus E24,375258247032
Morocco CT43,212652304837
Anguilla AT,12645360693
Malawi AT,265888449567
Latvia E45,37122787020
Chad CT46,23590863214
Tunisia AT,21628943364
CAR AT,23670391419
Mali CT21,22363144410
Dominica AT,17674203573
Western Samao AT,68501994946
Dominica AT9,17672650439
Algeria CT12,21350403543
Montenegro ET4,382686033051
Zimbabwe AT,263738821020
Chad CT46,23590863218
Jordan CT54,962777244004
St. Vincent AT1,17844548259
Tokelau AT,6907567
Algeria ET29,213554403492
Chad AV16,23599439284
Guinea T87,22478828036
Qatar CT41,97474743402
Montenegro ET6,382662493836
Equatorial Guinea AT,240907177253
Guinea T87,22478828047
Equatorial Guinea AT,240555902018
Papua New Guinea ET3,67577473374
Latvia E7,37168883004
Jordan CT33,962798574522
Latvia E36,37121695009
Zimbabwe AT,263772041922
Qatar CT12,97477626252
Mali CT65,22371212063
Estonia P28,37256102464
Tunisia AV17,21658500738
Malawi AV3,265881929907
Equatorial Guinea AT,240222959042
Guinea AT,224623902889
Algeria Mobile AV2,213549721390
Mauritania AV3,22236434409
Madagascar CT22,261341346671
Latvia P69,37162782180
Tunisia AV17,21658500560
Tunisia CT23,216556802458
Qatar CT14,97477926804
Albania CT24,355666085025
Senegal AT,221708020079
Gambia AT,22026200981
Swaziland AT1,26878682389
Tunisia AV14,21698020004
Morocco AV10,212600444308
Papua New Guinea ET3,67577476981
Tunisia AV16,21652055115
St. Helena AT,2903377834
Guatemala AT,50257726011
Morocco CT50,212668286561
Aruba AT,2975988543
Jordan CT11,96277041392
Guinea T87,22478828043
Mali CT24,22396973355
Qatar CT19,97430066756
Tunisia AT,21636421000
Equatorial Guinea T14,240991410485
Dominica AT6,17672351506
Mali CT34,22376389636
Equatorial Guinea AT,240222607040
Chad AV35,23590974286
Guinea T87,22478828030
St. Helena PS3,290932754
Saudi Arabia CT10,966599259494
Malawi AT,265888470671
Saudi Arabia CT8,966582202825
Sierra Leone AT,23233557760
Jamaica AT,18763061914
Tunisia AV17,21658500385
Tunisia AV11,21658500107
Qatar CT49,97477926236
Gabon AT10,2410395648
Jordan CT70,962796936214
St. Lucia AT,17584842523
Jordan CT50,962777743257
Falkland E9,50098514
Bolivia ET4,59171732845
Maldives AV36,9609322203
Montenegro ET4,382686032496
Gabon AT10,2410316905
Guinea T87,22478828033
St. Helena PS3,290932086
Estonia P52,37257889363
Mali AV13,22366634790
Bosnia AT,38762807775
Zambia AT,260971288243
Morocco AV19,212604807616
Jordan CT10,962781587425
Switzerland E1,4174352462
Markhor AT,24103325079
Jordan CT2,962786877324
Montenegro ET3,382682311218
Chad AV16,23599439302
Mali CT5,22377667413
Algeria AT,213550000222
Abkhazia E1,79407078850
Ascension Islands AT,247396012
Qatar CT40,97477437783
CAR AT,23675194342
Lesotho AT,26622243000
Chad AV16,23599439341
Gabon CT1,24101732443
Trinidad AT,18687936223
Mali CT32,22366661507
Gabon AT,24103743663
Jordan CT54,962777098786
Morocco AT,212650171490
Belarus AT,375254112943
Morocco CT49,212677777900
Mali CT46,22373435141
Mali CT34,22376389633
Qatar CT42,97477831106
Mali CT55,22360792593
Tunisa AV2,21628978203
Senegal AT,221707093594
Maldives AV36,9609322132
Jordan CT31,962799666021
Mali CT16,22360109787
Mali CT42,22361265521
Maldives AT,9608213812
Morocco ET6,212622371228
Algeria CT29,213553289419
Montenegro ET4,382686035297
Dominica AT6,17672351498
Qatar CT52,97430069401
Montserrat AT,16644159674
CAR ET3,23675356437
Belarus E5,375250473006
Mali CT65,22371212066
Equatorial Guinea T1,240900255223
Georgia P1,995577896528
Algeria CT19,213541070287
Gambia AT,2202337784934
ST Helena AV4,2908584655
Chad CT66,23593441467
Qatar CT4,97477926186
Morocco CT49,212677777453
Algeria CT25,213541881623
Aruba AT,2975988178
Morocco AV1,212602760804
Lesotho AT,26622312236
Equatorial Guinea T11,240923687390
Burundi T9,25789774177
Dominica AT3,17672850060
Grenada AT,14734096295
Algeria Mobile AV2,213537624963
Malawi AT,265882600177
Switzerland AT1,41742678305
Zambia AT,260977851508
Morocco AV15,212687607280
St. Helena AT,2903377833
Tunisia AV14,21698020005
South Africa BD1,27310880090
Aruba AT,2975987156
DR Congo AT,243998473425
Georgia P1,995577896512
Zambia AT,260977245037
Morocco AT,212643825684
Aruba AT,2975987943
Malawi AT3,265888673335
Guatemala AT,50232088039
Haiti AV3,50933011235
Grenada AT,14734096297
Qatar CT4,97477926189
Aruba AT,2975989156
Montenegro AT,38266972488
Grenada AT,14734096283
Morocco AV6,212602771322
Qatar CT14,97477926800
Qatar CT43,97477923568
Dominica AT10,17672750158
Maldives AV36,9609322133
Aruba AT,2975988422
Aruba AT,2975988639
Zambia AT,260977040454
Chad AT,23590871640
Grenada AT,14734060234
Guatemala AT,50248799147
Jordan CT54,962777207778
Georgia P1,995577896544
Equatorial Guinea AT,240907177257
Maldives AT,9604253377
Jordan CT51,962777773148
Mali CT54,22364648993
Madagascar AV9,261329222952
Bolivia ET10,59179352730
Monaco AT,37744002593
Equatorial Guinea AT,240909830881
Albania AT,355692007202
Equatorial Guinea AT,240668116575
Equatorial Guinea T3,240351090022
Zambia AT,260973891405
Gambia AT,22026093331
Zambia AT,260968051857
Gambia AT,2202337784936
Aruba AT,2975988355
Aruba AT,2975988396
Maldives AV36,9609322217
Seychelles AT,248991229
Algeria ET11,213558928106
Papua AT,67576987725
Zambia AT,260968051874
Equatorial Guinea AT,240905006875
Morocco AV19,212604807605
Tunisia AT,21622110619
Gambia AT,2202337784531
Guinea AT,245955579256
Mali CT47,22373434583
Equatorial Guinea T7,240906769302
Maldives AV36,9609322219
Equatorial Guinea AT,240558474263
Malawi AV3,265881929906
Switzerland AT1,41742206801
Jordan CT20,962790516986
Estonia P42,37257234059
Aruba AT,2975987294
Aruba AT,2975987673
Algeria CT25,213541883016
Somalia CT157,25285395128
Montenegro ET6,382662490301
Guatemala AT,50223761978
Morocco CT50,212668286870
Lesotho AT,26622312666
Zambia AT,260971288222
Maldives AT,96034953211
Saudi Arabia CT9,966596635870
Guatemala AT,50243826202
Macedonia AT,38977025272
Macedonia AT,38977026021
Albania AT,355692006364
Solomon Islands AT,677388504
St. Helena AT10,29002360
Barbados AV6,12462530715
Guatemala AT,50243826877
Equatorial Guinea T5,240907593617
Gambia AT,2202337784765
South Africa BD1,27310880093
South Africa BD1,27310880092
Equatorial Guinea AT,240904855400
Qatar CT5,97477928848
Ecuador AT,593939489373
Macedonia AT,38977028365
South Africa BD1,27310880094
South Africa BD1,27310880097
Zambia AT,260971288230
South Africa BD1,27310880091
Aruba AT,2975988689
Macedonia AT,38977028622
Mali CT31,22364268638
Zambia AT,260979112895
Chad AT,23577903735
Qatar CT40,97477437781
Aruba AT,2975987834
Burkina Faso AT,22674332271
Lesotho AT,26626659441632
Equatorial Guinea AT,240222139060
Tunisia AT,21628967123
Zambia AT,260971288220
Honduras AT,50499744663
Aruba AT,2975987239
Malawi AT,265885757578
Equatorial Guinea AT,240666704463
Guatemala AT,50255402888
Tunisia AT,21691985164
Bosnia AT,387603064319
Gambia AT,2202337784408
Macedonia AT,38977024196
Macedonia AT,38977036601
Barbados AT,12462336656
Aruba AT,2975987934
Burkina Faso AV8,22670333051
Macedonia AT,38977028314
Maldives AV36,9609322207
Bosnia AT,38762275114
Cuba AT,5336281205
Gambia AT,2202337784932
Algeria ET29,213554403532
Honduras AT,50497125668
Madagascar CT22,261341340094
Morocco AV5,212662004205
Equatorial Guinea AT,240668465772
Jordan CT41,962799877788
Morocco AV5,212662004206
Gambia AT,2202337784952
Equatorial Guinea AT,240559250423
Macedonia AT,38977024491
Cuba AT,5372641059
Bosnia AT,38766898393
Zimbabwe AV3,263770022614
Zambia AT,260971288219
Mali CT47,22373434585
Senegal AT,221707738188
Western Samao AT,68501994646
Senegal AT,221708345640
Equatorial Guinea AT,240901107708
Zambia AT,260979375272
Mali AT,22378602083
Morocco CT50,212668286121
Malawi AT,265111400301
Morocco AV19,212604807608
Equatorial Guinea AT,240904502126
Congo CT11,242800201082
Monaco ET5,37744653355
Aruba AT,2975988375
Equatorial Guinea T5,240907581684
Mali CT21,22363148797
Tunisia AT,21658500178
Seychelles AT,248991230
Zambia AT,260962475117
St. Helena PS4,29094212397
CAR AT,23675111793
Guinea AT,22472211453
Saint Lucia AT,17584842551
Estonia P49,37254290166
Malawi AT3,265888842436
Zambia AT,260973872173
Morocco ET4,212647573254
Qatar CT12,97477626258
Mali CT42,22361268800
Western Samao AT,68501994167
Jordan CT60,962796323215
El Salvador AV4,50377722107
Qatar CT12,97477626254
Switzerland E1,4174352417
Mali AV7,22365900006
Jordan CT35,962798106161
Tunisia AV10,21629908409
Benin AT,22997972688
Estonia P58,37256002901
Equatorial Guinea AT,240555904012
Zambia AT1,260979112379
Mali CT39,22360488668
Bosnia AT,38762275058
Tunisia AT,21628973462
Belarus E5,375250473004
Eq Guinea T3,2409472418
Eritrea AV10,2917250298
Gambia AT,2202337784985
Macedonia AT,38977027225
Switzerland E1,4174352433
Car CT2,23676109988
Chad CT46,23590863210
Mali CT80,22379220526
Barbados AV3,12462600350
Burkina Faso AV2,22670200908
Swaziland AT2,26876182167
Maldives AV36,9609322215
Eq Guinea T1,240918484143
Equatorial Guinea T10,240222904355
Jordan CT43,962786260124
Morocco CT50,212668286091
Georgia P1,995577896379
Algeria CT40,213542172066
Tonga AT,6765512699
Qatar CT51,97477925836
Tunisia AV17,21658500565
Zambia AT,260971288200
Monaco AT,37744009735
Zimbabwe ET3,263772742087
Maldives AV36,9609322126
Tunisia AV20,21654402709
Dominica AT5,17672950839
Belarus AT,375295498844
DR Congo AT,243808823167
Burkina Faso AV2,22670200907
Tunisa AV2,21658500492
Qatar CT8,97474498903
Zambia AT,260978151201
Abkhazia E8,79407645011
Morocco AV9,212612316343
Tunisa AV2,21628978204
Jordan CT20,962790516990
Equatorial Guinea AT,240550003059
Madagascar CT22,261341340099
Albania CT24,355666085023
Georgia P1,995577896514
Zimbabwe AV3,263771723643
Morocco CT93,212648023430
Gambia CT4,2209438604
Equatorial Guinea T14,240991410972
Mali CT108,22374968051
Mali CT60,22366084633
Malawi AT3,265880552137
Mali AV7,22365900002
Mali CT50,22367748985
Algeria AT,213550421879
Saint Lucia AT,17584842553
Jordan CT51,962777773992
Mali CT5,22377667416
Saint Lucia AT,17584842561
Equatorial Guinea T14,240991411494
Mali CT26,22396726243
Latvia E1,37124451023
Bolivia ET4,59171732558
Dominica AV1,17672458003
Qatar CT19,97430066753
Markhor AT,14734096266
Swaziland AT2,26876842211
CAR AT,23670250032
Saint Lucia AT,17584842543
Mali CT23,22396994955
Mali CT42,22361269683
Mali CT8,22389846985
Gambia CT4,2209438609
Guinea T62,224722796986
Equatorial Guinea T16,240531229254
Jordan CT33,962798577787
Burkina Faso AV2,22670200909
Morocco AV5,212662004202
Jordan CT54,962777207772
Tunisia AV10,21629908402
Dominica AV1,17672458002
Maldives AV11,9609155010
Eq Guinea T1,240385110850
Guinea AT,2241700493
Mali CT32,22366664661
Bolivia ET3,59165970878
Algeria ET29,213554407880
Jordan CT42,962799017787
Lesotho AT,26622282100
Madagascar CT22,261341341236
Honduras AT,50472170040
Dominica AV6,17672255283
Tunisia AV17,21658500583
Gambia AT,2202337784624
Guinea AT,2241700495
Latvia E36,37121695003
Nicaragua AT,50588922208
Abkhazia E8,79407645048
Morocco CT50,212668286212
Jordan CT33,962798577783
Qatar CT40,97477437785
Equatorial Guinea AT,240666704467
Dominica AT,17674203576
Gabon AT10,2410314895
Algeria P2,213569125683
Burundi T9,25789770880
Belarus E5,375250473010
Macedonia ET1,38978221792
Dominica AV6,17672255395
Gambia AT,2202337784564
Poland P2,48729780612
Mali CT20,22363069352
Zambia AT,260978777044
Equatorial Guinea CT31,240222700858
Equatorial Guinea AT,240555906048
Morocco AV1,212602760805
Equatorial Guinea T10,240222904737
Guyana AT,5922160220
Chad CT11,23595721842
Qatar CT40,97477431022
Morocco AT,2126347945447
Gabon AT10,2410398944
Morocco CT50,212668286232
Algeria ET29,213554404621
Dominica AT6,17672359272
Malawi AT,265882600109
Jamaica AT,18763061512
Madagascar AT,261344981199
Dominica AV1,17672458004
Eq Guinea T1,240222120680
Morocco AV5,212662004271
Equatorial Guinea AT,240556012290
Western Samao AT,6857735875
Macedonia AT,38977024911
Jordan CT22,962790511629
Macedonia AT,38977020714
Bosnia AT,38762125924
Zimbabwe AT,263738821022
Jordan CT10,962781587422
Ascension Islands AT,24771362
